tankId,date,hoursUsed,envSeverity,overloadPct,missionType
TNK-A-047,2024-01-01,0.6097279033334773,0.012650681559377031,0.0,standby
TNK-A-047,2024-01-02,1.3429347502451343,0.1718004234049417,0.08261493939190721,light
TNK-A-047,2024-01-03,3.307352872839769,0.2264268571637848,0.06408557024266025,light
TNK-A-047,2024-01-04,0.7555066577282085,0.04509603599674211,0.0,standby
TNK-A-047,2024-01-05,0.493747160928911,0.08835751281350619,0.0,standby
TNK-A-047,2024-01-06,1.4919713460459683,0.14374533759078723,0.09900122186592365,light
TNK-A-047,2024-01-07,0.950139044308587,0.0224483312404999,0.0,standby
TNK-A-047,2024-01-08,2.738087235974678,0.13021482770339046,0.05620130257527446,light
TNK-A-047,2024-01-09,1.0837672451742009,0.17225756670766249,0.05710539774360768,light
TNK-A-047,2024-01-10,11.17551362415756,0.6054921717001893,0.478316689001956,heavy
TNK-A-047,2024-01-11,6.35697893420271,0.5352733514605007,0.10475979942921594,moderate
TNK-A-047,2024-01-12,0.925673219474885,0.030355409300243774,0.0,standby
TNK-A-047,2024-01-13,1.7637072211474618,0.14818142695381273,0.011849379548355432,light
TNK-A-047,2024-01-14,1.9196483568911895,0.2658427867284786,0.049207297910239124,light
TNK-A-047,2024-01-15,2.2843471827522754,0.10104455169119426,0.010077594914393874,light
TNK-A-047,2024-01-16,8.97814031741758,0.6888793974250254,0.5904903601134579,heavy
TNK-A-047,2024-01-17,1.588206299378136,0.1521339189140993,0.0735006585203098,light
TNK-A-047,2024-01-18,1.7682997316076956,0.27585892935990286,0.007467299433427943,light
TNK-A-047,2024-01-19,3.742799865102255,0.29324749208817724,0.0323019644810969,light
TNK-A-047,2024-01-20,1.2956891060682174,0.2544591445026668,0.05650850207037053,light
TNK-A-047,2024-01-21,5.703355519639256,0.341500583283745,0.28259032003286894,moderate
TNK-A-047,2024-01-22,6.152258713972348,0.3138153636744985,0.271022530850049,moderate
TNK-A-047,2024-01-23,4.894474225031449,0.49205141344971504,0.2973101662247456,moderate
TNK-A-047,2024-01-24,9.236232582133688,0.7399976766771184,0.5225221762459313,heavy
TNK-A-047,2024-01-25,3.985120778699627,0.16092951342889966,0.09051180832469617,light
TNK-A-047,2024-01-26,7.284465463484507,0.4617494689082824,0.10134606496107908,moderate
TNK-A-047,2024-01-27,9.359730570758236,0.7672450307652856,0.5231187645734028,heavy
TNK-A-047,2024-01-28,11.622769921035403,0.8127257503065004,0.48707975574796036,heavy
TNK-A-047,2024-01-29,3.7951081724836904,0.2699591457890752,0.08599504676803398,light
TNK-A-047,2024-01-30,8.480945071754345,0.7660826559315532,0.4648333564067004,heavy
TNK-A-047,2024-01-31,5.758684943322942,0.4824890595366848,0.2506278515594357,moderate
TNK-A-047,2024-02-01,3.5167075835030497,0.12704134020517105,0.0911059200287651,light
TNK-A-047,2024-02-02,5.883433541685399,0.5889564696553474,0.2830847942393703,moderate
TNK-A-047,2024-02-03,5.498790923777502,0.30947300416347995,0.14347940683236754,moderate
TNK-A-047,2024-02-04,0.9318176046542698,0.07064303038322703,0.0,standby
TNK-A-047,2024-02-05,0.41757851154454195,0.08505878162936287,0.0,standby
TNK-A-047,2024-02-06,0.861186760028861,0.003897553557874234,0.0,standby
TNK-A-047,2024-02-07,5.447933852278643,0.5371821513289116,0.23675559160504692,moderate
TNK-A-047,2024-02-08,10.91881117416828,0.7900062319116646,0.34199142334508104,heavy
TNK-A-047,2024-02-09,2.306386774831147,0.12371728577292174,0.004677070874480349,light
TNK-A-047,2024-02-10,3.4090278391450113,0.2115315977693499,0.0033708066531837667,light
TNK-A-047,2024-02-11,6.859435139959157,0.42792150405417173,0.1450538884634659,moderate
TNK-A-047,2024-02-12,4.609487167084183,0.32968310923415667,0.29956318853127967,moderate
TNK-A-047,2024-02-13,2.4913655016442053,0.24561791940424138,0.033754885962869595,light
TNK-A-047,2024-02-14,1.6783620504536532,0.28187916618451536,0.09812627452316781,light
TNK-A-047,2024-02-15,1.3909385413505948,0.1277665507506902,0.004778611265806432,light
TNK-A-047,2024-02-16,1.3544399352602503,0.17650720856874064,0.027776083474370963,light
TNK-A-047,2024-02-17,3.4492875785353134,0.14918983177641199,0.04716307324233884,light
TNK-A-047,2024-02-18,5.9471888361175544,0.5248885833093977,0.22043876332479648,moderate
TNK-A-047,2024-02-19,6.966644955638817,0.3581966626206305,0.12440868394845704,moderate
TNK-A-047,2024-02-20,6.14214400719912,0.4792557151156893,0.11094322909038701,moderate
TNK-A-047,2024-02-21,4.228115410458924,0.43017820946360186,0.2523924375873365,moderate
TNK-A-047,2024-02-22,7.814724904925148,0.35146321090749416,0.21795623029278763,moderate
TNK-A-047,2024-02-23,10.220150673217887,0.6246957763058505,0.5435729423745583,heavy
TNK-A-047,2024-02-24,2.2629793648155685,0.12909363181022232,0.051210038013577056,light
TNK-A-047,2024-02-25,0.801087863611246,0.04888231010601371,0.0,standby
TNK-A-047,2024-02-26,1.4582304701007032,0.2148769496637761,0.08584553187143323,light
TNK-A-047,2024-02-27,3.9999349659137695,0.18960056394248742,0.08373342262252242,light
TNK-A-047,2024-02-28,3.8953340134408045,0.2906552139161189,0.06072527806143572,light
TNK-A-047,2024-02-29,2.407396796728581,0.23542953022090085,0.09193917137204695,light
TNK-A-047,2024-03-01,0.9967006932566075,0.031704878083478376,0.0,standby
TNK-A-047,2024-03-02,5.964219976439985,0.5892702490107964,0.10016663785956142,moderate
TNK-A-047,2024-03-03,0.060125596027297945,0.08524558658877096,0.0,standby
TNK-A-047,2024-03-04,2.0540022533757325,0.2043892021029194,0.0773399108909388,light
TNK-A-047,2024-03-05,0.46716822721438767,0.017062379512392745,0.0,standby
TNK-A-047,2024-03-06,1.2896542030843845,0.13065387141574988,0.06104434656267602,light
TNK-A-047,2024-03-07,2.204929174670765,0.10162081392842291,0.07084585992661047,light
TNK-A-047,2024-03-08,0.30270497439383504,0.051352006549639596,0.0,standby
TNK-A-047,2024-03-09,3.039689982258384,0.2905541558996425,0.09558963465651608,light
TNK-A-047,2024-03-10,7.364908020064343,0.578094794667753,0.11527513554130707,moderate
TNK-A-047,2024-03-11,1.206911661145593,0.29429549831061,0.08959612356940622,light
TNK-A-047,2024-03-12,0.946901490943368,0.043342586895762314,0.0,standby
TNK-A-047,2024-03-13,6.899454691432681,0.46042549164240143,0.29779188466065953,moderate
TNK-A-047,2024-03-14,3.594147181699904,0.29767171300372774,0.09727569974086474,light
TNK-A-047,2024-03-15,7.400386869588276,0.4166341378312894,0.10907678268400174,moderate
TNK-A-047,2024-03-16,6.090878840756604,0.5766752957744128,0.1579932958242138,moderate
TNK-A-047,2024-03-17,8.238773776587015,0.8477989498054898,0.4535840444540203,heavy
TNK-A-047,2024-03-18,8.794874403740202,0.6867787477276625,0.35644515741649474,heavy
TNK-A-047,2024-03-19,3.916672468251393,0.2688112388332766,0.0988595675863345,light
TNK-A-047,2024-03-20,10.744421980772085,0.8949909965551723,0.4567928526062525,heavy
TNK-A-047,2024-03-21,7.402219180762515,0.3360957784483623,0.2452321627915898,moderate
TNK-A-047,2024-03-22,6.890847524549411,0.47257496343149497,0.16458393379669747,moderate
TNK-A-047,2024-03-23,0.9869123612692697,0.006950407373056389,0.0,standby
TNK-A-047,2024-03-24,2.08748194510832,0.20774035696727333,0.07430639653164262,light
TNK-A-047,2024-03-25,10.95820452259576,0.7021342716710464,0.540342817813125,heavy
TNK-A-047,2024-03-26,5.416676659356096,0.4438917336667146,0.13013785959351526,moderate
TNK-A-047,2024-03-27,3.2391382163005478,0.2927687510306346,0.08583782809759738,light
TNK-A-047,2024-03-28,10.843349403391631,0.6232207900354282,0.5711861419810051,heavy
TNK-A-047,2024-03-29,4.621549606560208,0.361763393714027,0.24792462373089572,moderate
TNK-A-047,2024-03-30,6.234119666409742,0.5898166531903761,0.2742998115800349,moderate
